ticker,name,last_close,dollar_vol_20d,rsi,sma200,wma20,ema9,ema21,macd,macd_signal,below_sma200,below_wma20,cross_up,cross_down,rsi_buy,rsi_sell,p_tbv,tbvps,fcf,debt_to_equity,current_ratio,tbv_yoy,q_ptbv,q_fcf,q_dte,q_cr,q_tbv_growth,value_hit,confluence
ADI,Analog Devices,407.26,2192153155.0,48.36,311.3399,370.9367,420.4989,415.5049,6.137,6.1547,False,False,False,False,False,False,,,3868954624.0,0.2581,1.752,,False,True,True,True,False,False,0
CAR,Avis Budget Group,190.46,130016633.0,53.4,157.8135,175.7065,185.7038,183.2306,0.0945,-2.8649,False,False,False,False,False,False,,,168000000.0,,0.775,,False,True,False,False,False,False,0
BRK-B,Berkshire Hathaway B,492.81,2719919057.0,59.77,490.1141,484.6225,489.6889,486.1351,3.5052,2.88,False,False,False,False,False,False,,,61228249088.0,0.1767,2.876,0.1313,False,True,True,True,True,False,0
AVGO,Broadcom Inc,380.15,15058746774.0,43.49,359.9935,372.4609,393.1862,402.3866,-7.5091,-4.5339,False,False,False,False,False,False,,,27212249088.0,0.7402,2.238,,False,True,True,True,False,False,0
CAH,Cardinal Health,228.91,509282338.0,72.45,197.4743,210.7633,221.9667,214.1429,7.366,5.6262,False,False,False,False,False,True,,,4849999872.0,,0.907,,False,True,False,False,False,False,0
CSCO,Cisco Systems,121.15,3097365013.0,57.79,82.6908,95.7238,120.5394,118.5997,3.4146,4.7742,False,False,False,False,False,False,,,9288375296.0,0.6754,0.925,,False,True,True,False,False,False,0
CL,Colgate-Palmolive,91.43,498386068.0,58.28,84.1478,89.237,89.7897,89.1661,0.6376,0.5198,False,False,False,False,False,False,,,3319500032.0,16.4054,1.025,,False,True,False,True,False,False,0
CAAP,Corp America Airports,26.17,5412783.0,49.96,24.4894,25.932,26.6953,26.3123,0.4013,0.3753,False,False,False,False,False,False,,,606650368.0,0.5814,1.402,,False,True,True,True,False,False,0
CVS,CVS Health,101.57,824270790.0,67.38,80.0682,84.4309,99.6296,96.8744,3.186,3.1659,False,False,False,False,False,False,,,5201625088.0,1.0091,0.866,,False,True,False,False,False,False,0
ETSY,Etsy Inc,74.89,212700918.0,70.38,59.7789,59.574,72.1332,69.2887,2.979,2.6168,False,False,False,False,False,True,,,165655504.0,,1.689,,False,True,False,True,False,False,0
HPQ,HP Inc,23.5,653008203.0,48.14,22.5347,20.8615,24.3101,24.1367,0.5159,0.9385,False,False,False,False,False,False,,,3450874880.0,,0.794,,False,True,False,False,False,False,0
XLI,Industrial Select Sector ETF,180.91,1460411943.0,63.1,162.5836,171.4412,177.5745,175.5289,1.8474,1.1569,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
IFF,Intl Flavors & Fragrances,76.72,161924914.0,54.69,69.3345,74.6216,76.1395,75.3775,0.7217,0.5044,False,False,False,False,False,False,,,3702625024.0,0.457,1.492,,False,True,True,True,False,False,0
RSP,Invesco S&P 500 Equal Weight ETF,209.96,2149817904.0,55.97,195.1828,201.3554,210.0077,208.4987,1.8262,1.9434,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
SPY,SPDR S&P 500 ETF Trust,746.74,43521629436.0,55.09,685.866,701.1914,743.2634,741.0817,4.0124,5.4553,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
IEUR,iShares Core MSCI Europe ETF,74.7,73775898.0,54.86,71.0302,73.0632,74.4614,74.066,0.4036,0.3308,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
IBB,iShares NASDAQ Biotechnology ETF,173.64,231274240.0,57.04,165.0123,169.7196,171.2797,170.2157,0.7651,0.1548,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
IVW,iShares S&P 500 Growth ETF,137.96,369352481.0,55.52,123.8089,125.9291,136.5667,136.2013,0.8231,1.1987,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
IVE,iShares S&P 500 Value ETF,226.38,341783591.0,52.98,213.7249,219.6864,226.7705,226.0067,1.0823,1.2985,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
JCI,Johnson Controls,144.82,586069921.0,54.31,125.3198,138.7149,143.9884,142.5617,1.4115,1.1401,False,False,False,False,False,False,,,2870374912.0,0.7032,1.036,,False,True,True,True,False,False,0
MDLZ,Mondelez International,60.12,541111767.0,42.8,58.2835,59.478,61.647,61.631,0.2336,0.5129,False,False,False,False,False,False,,,2847500032.0,0.8379,0.542,,False,True,True,False,False,False,0
PM,Philip Morris International,178.4,871269286.0,49.08,164.7123,173.8559,180.3774,179.6992,1.1382,1.4786,False,False,False,False,False,False,,,8575249920.0,,0.976,,False,True,False,False,False,False,0
PBI,Pitney Bowes,17.5,48168393.0,68.69,11.7241,13.2075,17.1907,16.6569,0.6307,0.6351,False,False,False,False,False,False,,,254778624.0,,0.621,,False,True,False,False,False,False,0
PG,Procter & Gamble,150.38,1307374575.0,59.11,148.2145,149.5281,149.1762,147.0728,1.77,0.9993,False,False,False,False,False,False,,,12733750272.0,0.6765,0.732,,False,True,True,False,False,False,0
XLRE,Real Estate Select Sector ETF,43.86,232625418.0,45.33,41.8352,43.1903,44.4924,44.3977,0.1606,0.2263,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
XLK,Technology Select Sector ETF,191.44,2797238424.0,59.71,149.093,156.6603,186.9653,184.0639,4.1653,5.0119,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
UNH,UnitedHealth Group,400.96,2763372602.0,59.75,330.6412,330.3681,401.767,393.7201,10.2036,11.0965,False,False,False,False,False,False,,,17687500800.0,0.7398,0.798,,False,True,True,False,False,False,0
VEA,Vanguard FTSE Developed Markets ETF,72.31,794013461.0,60.18,64.2452,67.9568,71.3057,70.715,0.633,0.5395,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,0
VRSN,VeriSign Inc,264.64,242856566.0,33.25,257.8493,260.413,275.8104,282.5443,-4.397,-0.4042,False,False,False,False,False,False,,,807275008.0,,0.462,,False,True,False,False,False,False,0
XRX,Xerox Holdings,3.02,19250993.0,49.89,2.5406,2.1792,3.2475,3.1225,0.1971,0.2679,False,False,False,False,False,False,,,550374976.0,8.4045,1.181,,False,True,False,True,False,False,0
